Tahun,Domisili,Tahap,Sekolah,Jurusan,Pilihan,Peminat
2017,Dalam,3,SMA NEGERI 84,IPA,2,0
2017,Dalam,3,SMA NEGERI 84,IPA,3,0
2017,Dalam,3,SMA NEGERI 84,IPS,1,84
2017,Dalam,3,SMA NEGERI 84,IPS,2,64
2017,Dalam,3,SMA NEGERI 84,IPS,3,52
2017,Dalam,3,SMA NEGERI 84,BAHASA,1,0
2017,Dalam,3,SMA NEGERI 84,BAHASA,2,0
2017,Dalam,3,SMA NEGERI 84,BAHASA,3,0
2017,Dalam,3,SMA NEGERI 85,IPA,1,19
2017,Dalam,3,SMA NEGERI 85,IPA,2,15
2017,Dalam,3,SMA NEGERI 85,IPA,3,12
2017,Dalam,3,SMA NEGERI 85,IPS,1,24
2017,Dalam,3,SMA NEGERI 85,IPS,2,24
2017,Dalam,3,SMA NEGERI 85,IPS,3,28
2017,Dalam,3,SMA NEGERI 86,IPA,1,0
2017,Dalam,3,SMA NEGERI 86,IPA,2,0
2017,Dalam,3,SMA NEGERI 86,IPA,3,0
2017,Dalam,3,SMA NEGERI 86,IPS,1,41
2017,Dalam,3,SMA NEGERI 86,IPS,2,45
2017,Dalam,3,SMA NEGERI 86,IPS,3,33
2017,Dalam,3,SMA NEGERI 87,IPA,1,15
2017,Dalam,3,SMA NEGERI 87,IPA,2,11
2017,Dalam,3,SMA NEGERI 87,IPA,3,2
2017,Dalam,3,SMA NEGERI 87,IPS,1,29
2017,Dalam,3,SMA NEGERI 87,IPS,2,20
2017,Dalam,3,SMA NEGERI 87,IPS,3,21
2017,Dalam,3,SMA NEGERI 88,IPA,1,68
2017,Dalam,3,SMA NEGERI 88,IPA,2,63
2017,Dalam,3,SMA NEGERI 88,IPA,3,29
2017,Dalam,3,SMA NEGERI 88,IPS,1,0
2017,Dalam,3,SMA NEGERI 88,IPS,2,0
2017,Dalam,3,SMA NEGERI 88,IPS,3,0
2017,Dalam,3,SMA NEGERI 89,IPA,1,0
2017,Dalam,3,SMA NEGERI 89,IPA,2,0
2017,Dalam,3,SMA NEGERI 89,IPA,3,0
2017,Dalam,3,SMA NEGERI 89,IPS,1,21
2017,Dalam,3,SMA NEGERI 89,IPS,2,16
2017,Dalam,3,SMA NEGERI 89,IPS,3,28
2017,Dalam,3,SMA NEGERI 90,IPA,1,10
2017,Dalam,3,SMA NEGERI 90,IPA,2,5
2017,Dalam,3,SMA NEGERI 90,IPA,3,6
2017,Dalam,3,SMA NEGERI 90,IPS,1,0
2017,Dalam,3,SMA NEGERI 90,IPS,2,0
2017,Dalam,3,SMA NEGERI 90,IPS,3,0
2017,Dalam,3,SMA NEGERI 93,IPA,1,14
2017,Dalam,3,SMA NEGERI 93,IPA,2,14
2017,Dalam,3,SMA NEGERI 93,IPA,3,12
2017,Dalam,3,SMA NEGERI 93,IPS,1,39
2017,Dalam,3,SMA NEGERI 93,IPS,2,53
2017,Dalam,3,SMA NEGERI 93,IPS,3,41
2017,Dalam,3,SMA NEGERI 94,IPA,1,57
2017,Dalam,3,SMA NEGERI 94,IPA,2,58
2017,Dalam,3,SMA NEGERI 94,IPA,3,47
2017,Dalam,3,SMA NEGERI 94,IPS,1,0
2017,Dalam,3,SMA NEGERI 94,IPS,2,0
2017,Dalam,3,SMA NEGERI 94,IPS,3,0
2017,Dalam,3,SMA NEGERI 96,IPA,1,51
2017,Dalam,3,SMA NEGERI 96,IPA,2,53
2017,Dalam,3,SMA NEGERI 96,IPA,3,18
2017,Dalam,3,SMA NEGERI 96,IPS,1,124
2017,Dalam,3,SMA NEGERI 96,IPS,2,95
2017,Dalam,3,SMA NEGERI 96,IPS,3,74
2017,Dalam,3,SMA NEGERI 97,IPA,1,12
2017,Dalam,3,SMA NEGERI 97,IPA,2,11
2017,Dalam,3,SMA NEGERI 97,IPA,3,8
2017,Dalam,3,SMA NEGERI 97,IPS,1,39
2017,Dalam,3,SMA NEGERI 97,IPS,2,31
2017,Dalam,3,SMA NEGERI 97,IPS,3,23
2017,Dalam,3,SMA NEGERI 98,IPA,1,41
2017,Dalam,3,SMA NEGERI 98,IPA,2,29
2017,Dalam,3,SMA NEGERI 98,IPA,3,16
2017,Dalam,3,SMA NEGERI 98,IPS,1,0
2017,Dalam,3,SMA NEGERI 98,IPS,2,0
2017,Dalam,3,SMA NEGERI 98,IPS,3,0
2017,Dalam,3,SMA NEGERI 99,IPA,1,17
2017,Dalam,3,SMA NEGERI 99,IPA,2,11
2017,Dalam,3,SMA NEGERI 99,IPA,3,13
2017,Dalam,3,SMA NEGERI 99,IPS,1,0
2017,Dalam,3,SMA NEGERI 99,IPS,2,0
2017,Dalam,3,SMA NEGERI 99,IPS,3,0
2017,Dalam,3,SMA NEGERI 100,IPA,1,25
2017,Dalam,3,SMA NEGERI 100,IPA,2,17
2017,Dalam,3,SMA NEGERI 100,IPA,3,31
2017,Dalam,3,SMA NEGERI 100,IPS,1,81
2017,Dalam,3,SMA NEGERI 100,IPS,2,81
2017,Dalam,3,SMA NEGERI 100,IPS,3,102
2017,Dalam,3,SMA NEGERI 101,IPA,1,23
2017,Dalam,3,SMA NEGERI 101,IPA,2,21
2017,Dalam,3,SMA NEGERI 101,IPA,3,17
2017,Dalam,3,SMA NEGERI 101,IPS,1,48
2017,Dalam,3,SMA NEGERI 101,IPS,2,53
2017,Dalam,3,SMA NEGERI 101,IPS,3,51
2017,Dalam,3,SMA NEGERI 103,IPA,1,0
2017,Dalam,3,SMA NEGERI 103,IPA,2,0
2017,Dalam,3,SMA NEGERI 103,IPA,3,0
2017,Dalam,3,SMA NEGERI 103,IPS,1,17
2017,Dalam,3,SMA NEGERI 103,IPS,2,20
2017,Dalam,3,SMA NEGERI 103,IPS,3,26
2017,Dalam,3,SMA NEGERI 104,IPA,1,0
2017,Dalam,3,SMA NEGERI 104,IPA,2,0
2017,Dalam,3,SMA NEGERI 104,IPA,3,0
2017,Dalam,3,SMA NEGERI 104,IPS,1,64
2017,Dalam,3,SMA NEGERI 104,IPS,2,59
2017,Dalam,3,SMA NEGERI 104,IPS,3,76
2017,Dalam,3,SMA NEGERI 105,IPA,1,15
2017,Dalam,3,SMA NEGERI 105,IPA,2,11
2017,Dalam,3,SMA NEGERI 105,IPA,3,9
2017,Dalam,3,SMA NEGERI 105,IPS,1,45
2017,Dalam,3,SMA NEGERI 105,IPS,2,39
2017,Dalam,3,SMA NEGERI 105,IPS,3,37
2017,Dalam,3,SMA NEGERI 107,IPA,1,12
2017,Dalam,3,SMA NEGERI 107,IPA,2,13
2017,Dalam,3,SMA NEGERI 107,IPA,3,13
2017,Dalam,3,SMA NEGERI 107,IPS,1,36
2017,Dalam,3,SMA NEGERI 107,IPS,2,62
2017,Dalam,3,SMA NEGERI 107,IPS,3,72
2017,Dalam,3,SMA NEGERI 108,IPA,1,19
2017,Dalam,3,SMA NEGERI 108,IPA,2,20
2017,Dalam,3,SMA NEGERI 108,IPA,3,27
2017,Dalam,3,SMA NEGERI 108,IPS,1,29
2017,Dalam,3,SMA NEGERI 108,IPS,2,45
2017,Dalam,3,SMA NEGERI 108,IPS,3,60
2017,Dalam,3,SMA NEGERI 109,IPA,1,12
2017,Dalam,3,SMA NEGERI 109,IPA,2,13
2017,Dalam,3,SMA NEGERI 109,IPA,3,5
2017,Dalam,3,SMA NEGERI 109,IPS,1,26
2017,Dalam,3,SMA NEGERI 109,IPS,2,22
2017,Dalam,3,SMA NEGERI 109,IPS,3,18
2017,Dalam,3,SMA NEGERI 111,IPA,1,71
2017,Dalam,3,SMA NEGERI 111,IPA,2,55
2017,Dalam,3,SMA NEGERI 111,IPA,3,33
2017,Dalam,3,SMA NEGERI 111,IPS,1,78
2017,Dalam,3,SMA NEGERI 111,IPS,2,86
2017,Dalam,3,SMA NEGERI 111,IPS,3,70
2017,Dalam,3,SMA NEGERI 112,IPA,1,5
2017,Dalam,3,SMA NEGERI 112,IPA,2,4
2017,Dalam,3,SMA NEGERI 112,IPA,3,3
2017,Dalam,3,SMA NEGERI 112,IPS,1,25
2017,Dalam,3,SMA NEGERI 112,IPS,2,18
2017,Dalam,3,SMA NEGERI 112,IPS,3,23
2017,Dalam,3,SMA NEGERI 113,IPA,1,0
2017,Dalam,3,SMA NEGERI 113,IPA,2,0
2017,Dalam,3,SMA NEGERI 113,IPA,3,0
2017,Dalam,3,SMA NEGERI 113,IPS,1,67
2017,Dalam,3,SMA NEGERI 113,IPS,2,36
2017,Dalam,3,SMA NEGERI 113,IPS,3,47
2017,Dalam,3,SMA NEGERI 113,BAHASA,1,0
2017,Dalam,3,SMA NEGERI 113,BAHASA,2,0
2017,Dalam,3,SMA NEGERI 113,BAHASA,3,0
2017,Dalam,3,SMA NEGERI 114,IPA,1,66
2017,Dalam,3,SMA NEGERI 114,IPA,2,74
2017,Dalam,3,SMA NEGERI 114,IPA,3,59
2017,Dalam,3,SMA NEGERI 114,IPS,1,0
2017,Dalam,3,SMA NEGERI 114,IPS,2,0
2017,Dalam,3,SMA NEGERI 114,IPS,3,0
2017,Dalam,3,SMA NEGERI 115,IPA,1,73
2017,Dalam,3,SMA NEGERI 115,IPA,2,60
2017,Dalam,3,SMA NEGERI 115,IPA,3,44
2017,Dalam,3,SMA NEGERI 115,IPS,1,76
2017,Dalam,3,SMA NEGERI 115,IPS,2,91
2017,Dalam,3,SMA NEGERI 115,IPS,3,78
