Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Pilihan,Peminat
Jakarta,2016,Luar,1,SMA NEGERI 66,IPA,1,20
Jakarta,2016,Luar,1,SMA NEGERI 66,IPA,2,28
Jakarta,2016,Luar,1,SMA NEGERI 66,IPA,3,25
Jakarta,2016,Luar,1,SMA NEGERI 66,IPS,1,45
Jakarta,2016,Luar,1,SMA NEGERI 66,IPS,2,51
Jakarta,2016,Luar,1,SMA NEGERI 66,IPS,3,25
Jakarta,2016,Luar,1,SMA NEGERI 67,IPA,1,21
Jakarta,2016,Luar,1,SMA NEGERI 67,IPA,2,23
Jakarta,2016,Luar,1,SMA NEGERI 67,IPA,3,11
Jakarta,2016,Luar,1,SMA NEGERI 67,IPS,1,13
Jakarta,2016,Luar,1,SMA NEGERI 67,IPS,2,20
Jakarta,2016,Luar,1,SMA NEGERI 67,IPS,3,7
Jakarta,2016,Luar,1,SMA NEGERI 68,IPA,1,20
Jakarta,2016,Luar,1,SMA NEGERI 68,IPA,2,16
Jakarta,2016,Luar,1,SMA NEGERI 68,IPA,3,12
Jakarta,2016,Luar,1,SMA NEGERI 68,IPS,1,8
Jakarta,2016,Luar,1,SMA NEGERI 68,IPS,2,3
Jakarta,2016,Luar,1,SMA NEGERI 68,IPS,3,2
Jakarta,2016,Luar,1,SMA NEGERI 70,IPA,1,29
Jakarta,2016,Luar,1,SMA NEGERI 70,IPA,2,16
Jakarta,2016,Luar,1,SMA NEGERI 70,IPA,3,22
Jakarta,2016,Luar,1,SMA NEGERI 70,IPS,1,12
Jakarta,2016,Luar,1,SMA NEGERI 70,IPS,2,9
Jakarta,2016,Luar,1,SMA NEGERI 70,IPS,3,13
Jakarta,2016,Luar,1,SMA NEGERI 71,IPA,1,14
Jakarta,2016,Luar,1,SMA NEGERI 71,IPA,2,9
Jakarta,2016,Luar,1,SMA NEGERI 71,IPA,3,21
Jakarta,2016,Luar,1,SMA NEGERI 71,IPS,1,15
Jakarta,2016,Luar,1,SMA NEGERI 71,IPS,2,7
Jakarta,2016,Luar,1,SMA NEGERI 71,IPS,3,10
Jakarta,2016,Luar,1,SMA NEGERI 72,IPA,1,8
Jakarta,2016,Luar,1,SMA NEGERI 72,IPA,2,6
Jakarta,2016,Luar,1,SMA NEGERI 72,IPA,3,7
Jakarta,2016,Luar,1,SMA NEGERI 72,IPS,1,11
Jakarta,2016,Luar,1,SMA NEGERI 72,IPS,2,13
Jakarta,2016,Luar,1,SMA NEGERI 72,IPS,3,10
Jakarta,2016,Luar,1,SMA NEGERI 72,BAHASA,1,6
Jakarta,2016,Luar,1,SMA NEGERI 72,BAHASA,2,6
Jakarta,2016,Luar,1,SMA NEGERI 72,BAHASA,3,7
Jakarta,2016,Luar,1,SMA NEGERI 73,IPA,1,7
Jakarta,2016,Luar,1,SMA NEGERI 73,IPA,2,10
Jakarta,2016,Luar,1,SMA NEGERI 73,IPA,3,9
Jakarta,2016,Luar,1,SMA NEGERI 73,IPS,1,14
Jakarta,2016,Luar,1,SMA NEGERI 73,IPS,2,14
Jakarta,2016,Luar,1,SMA NEGERI 73,IPS,3,13
Jakarta,2016,Luar,1,SMA NEGERI 74,IPA,1,14
Jakarta,2016,Luar,1,SMA NEGERI 74,IPA,2,14
Jakarta,2016,Luar,1,SMA NEGERI 74,IPA,3,14
Jakarta,2016,Luar,1,SMA NEGERI 74,IPS,1,29
Jakarta,2016,Luar,1,SMA NEGERI 74,IPS,2,32
Jakarta,2016,Luar,1,SMA NEGERI 74,IPS,3,41
Jakarta,2016,Luar,1,SMA NEGERI 75,IPA,1,7
Jakarta,2016,Luar,1,SMA NEGERI 75,IPA,2,11
Jakarta,2016,Luar,1,SMA NEGERI 75,IPA,3,8
Jakarta,2016,Luar,1,SMA NEGERI 75,IPS,1,13
Jakarta,2016,Luar,1,SMA NEGERI 75,IPS,2,16
Jakarta,2016,Luar,1,SMA NEGERI 75,IPS,3,19
Jakarta,2016,Luar,1,SMA NEGERI 76,IPA,1,8
Jakarta,2016,Luar,1,SMA NEGERI 76,IPA,2,7
Jakarta,2016,Luar,1,SMA NEGERI 76,IPA,3,8
Jakarta,2016,Luar,1,SMA NEGERI 76,IPS,1,21
Jakarta,2016,Luar,1,SMA NEGERI 76,IPS,2,20
Jakarta,2016,Luar,1,SMA NEGERI 76,IPS,3,19
Jakarta,2016,Luar,1,SMA NEGERI 77,IPA,1,8
Jakarta,2016,Luar,1,SMA NEGERI 77,IPA,2,10
Jakarta,2016,Luar,1,SMA NEGERI 77,IPA,3,6
Jakarta,2016,Luar,1,SMA NEGERI 77,IPS,1,7
Jakarta,2016,Luar,1,SMA NEGERI 77,IPS,2,6
Jakarta,2016,Luar,1,SMA NEGERI 77,IPS,3,8
Jakarta,2016,Luar,1,SMA NEGERI 78,IPA,1,33
Jakarta,2016,Luar,1,SMA NEGERI 78,IPA,2,9
Jakarta,2016,Luar,1,SMA NEGERI 78,IPA,3,9
Jakarta,2016,Luar,1,SMA NEGERI 78,IPS,1,11
Jakarta,2016,Luar,1,SMA NEGERI 78,IPS,2,2
Jakarta,2016,Luar,1,SMA NEGERI 78,IPS,3,3
Jakarta,2016,Luar,1,SMA NEGERI 78,BAHASA,1,4
Jakarta,2016,Luar,1,SMA NEGERI 78,BAHASA,2,3
Jakarta,2016,Luar,1,SMA NEGERI 78,BAHASA,3,1
Jakarta,2016,Luar,1,SMA NEGERI 79,IPA,1,13
Jakarta,2016,Luar,1,SMA NEGERI 79,IPA,2,10
Jakarta,2016,Luar,1,SMA NEGERI 79,IPA,3,8
Jakarta,2016,Luar,1,SMA NEGERI 79,IPS,1,22
Jakarta,2016,Luar,1,SMA NEGERI 79,IPS,2,16
Jakarta,2016,Luar,1,SMA NEGERI 79,IPS,3,16
Jakarta,2016,Luar,1,SMA NEGERI 80,IPA,1,8
Jakarta,2016,Luar,1,SMA NEGERI 80,IPA,2,12
Jakarta,2016,Luar,1,SMA NEGERI 80,IPA,3,6
Jakarta,2016,Luar,1,SMA NEGERI 80,IPS,1,17
Jakarta,2016,Luar,1,SMA NEGERI 80,IPS,2,12
Jakarta,2016,Luar,1,SMA NEGERI 80,IPS,3,6
Jakarta,2016,Luar,1,SMA NEGERI 81,IPA,1,44
Jakarta,2016,Luar,1,SMA NEGERI 81,IPA,2,26
Jakarta,2016,Luar,1,SMA NEGERI 81,IPA,3,6
Jakarta,2016,Luar,1,SMA NEGERI 81,IPS,1,10
Jakarta,2016,Luar,1,SMA NEGERI 81,IPS,2,3
Jakarta,2016,Luar,1,SMA NEGERI 81,IPS,3,2
Jakarta,2016,Luar,1,SMA NEGERI 82,IPA,1,13
Jakarta,2016,Luar,1,SMA NEGERI 82,IPA,2,14
Jakarta,2016,Luar,1,SMA NEGERI 82,IPA,3,15
Jakarta,2016,Luar,1,SMA NEGERI 82,IPS,1,18
Jakarta,2016,Luar,1,SMA NEGERI 82,IPS,2,16
Jakarta,2016,Luar,1,SMA NEGERI 82,IPS,3,10
Jakarta,2016,Luar,1,SMA NEGERI 83,IPA,1,9
Jakarta,2016,Luar,1,SMA NEGERI 83,IPA,2,9
Jakarta,2016,Luar,1,SMA NEGERI 83,IPA,3,7
Jakarta,2016,Luar,1,SMA NEGERI 83,IPS,1,20
Jakarta,2016,Luar,1,SMA NEGERI 83,IPS,2,19
Jakarta,2016,Luar,1,SMA NEGERI 83,IPS,3,12
Jakarta,2016,Luar,1,SMA NEGERI 84,IPA,1,9
Jakarta,2016,Luar,1,SMA NEGERI 84,IPA,2,26
Jakarta,2016,Luar,1,SMA NEGERI 84,IPA,3,10
Jakarta,2016,Luar,1,SMA NEGERI 84,IPS,1,16
Jakarta,2016,Luar,1,SMA NEGERI 84,IPS,2,24
Jakarta,2016,Luar,1,SMA NEGERI 84,IPS,3,6
Jakarta,2016,Luar,1,SMA NEGERI 84,BAHASA,1,8
Jakarta,2016,Luar,1,SMA NEGERI 84,BAHASA,2,5
Jakarta,2016,Luar,1,SMA NEGERI 84,BAHASA,3,6
Jakarta,2016,Luar,1,SMA NEGERI 85,IPA,1,6
Jakarta,2016,Luar,1,SMA NEGERI 85,IPA,2,22
Jakarta,2016,Luar,1,SMA NEGERI 85,IPA,3,17
Jakarta,2016,Luar,1,SMA NEGERI 85,IPS,1,27
Jakarta,2016,Luar,1,SMA NEGERI 85,IPS,2,32
Jakarta,2016,Luar,1,SMA NEGERI 85,IPS,3,20
Jakarta,2016,Luar,1,SMA NEGERI 86,IPA,1,10
Jakarta,2016,Luar,1,SMA NEGERI 86,IPA,2,30
Jakarta,2016,Luar,1,SMA NEGERI 86,IPA,3,21
Jakarta,2016,Luar,1,SMA NEGERI 86,IPS,1,42
Jakarta,2016,Luar,1,SMA NEGERI 86,IPS,2,63
Jakarta,2016,Luar,1,SMA NEGERI 86,IPS,3,47
Jakarta,2016,Luar,1,SMA NEGERI 87,IPA,1,21
Jakarta,2016,Luar,1,SMA NEGERI 87,IPA,2,19
Jakarta,2016,Luar,1,SMA NEGERI 87,IPA,3,22
Jakarta,2016,Luar,1,SMA NEGERI 87,IPS,1,48
Jakarta,2016,Luar,1,SMA NEGERI 87,IPS,2,29
Jakarta,2016,Luar,1,SMA NEGERI 87,IPS,3,30
Jakarta,2016,Luar,1,SMA NEGERI 88,IPA,1,20
Jakarta,2016,Luar,1,SMA NEGERI 88,IPA,2,30
Jakarta,2016,Luar,1,SMA NEGERI 88,IPA,3,26
Jakarta,2016,Luar,1,SMA NEGERI 88,IPS,1,42
Jakarta,2016,Luar,1,SMA NEGERI 88,IPS,2,30
Jakarta,2016,Luar,1,SMA NEGERI 88,IPS,3,58
Jakarta,2016,Luar,1,SMA NEGERI 89,IPA,1,18
Jakarta,2016,Luar,1,SMA NEGERI 89,IPA,2,6
Jakarta,2016,Luar,1,SMA NEGERI 89,IPA,3,4
Jakarta,2016,Luar,1,SMA NEGERI 89,IPS,1,15
Jakarta,2016,Luar,1,SMA NEGERI 89,IPS,2,15
Jakarta,2016,Luar,1,SMA NEGERI 89,IPS,3,10
Jakarta,2016,Luar,1,SMA NEGERI 90,IPA,1,56
Jakarta,2016,Luar,1,SMA NEGERI 90,IPA,2,26
Jakarta,2016,Luar,1,SMA NEGERI 90,IPA,3,21
Jakarta,2016,Luar,1,SMA NEGERI 90,IPS,1,55
Jakarta,2016,Luar,1,SMA NEGERI 90,IPS,2,28
Jakarta,2016,Luar,1,SMA NEGERI 90,IPS,3,14
Jakarta,2016,Luar,1,SMA NEGERI 91,IPA,1,21
Jakarta,2016,Luar,1,SMA NEGERI 91,IPA,2,13
Jakarta,2016,Luar,1,SMA NEGERI 91,IPA,3,8
Jakarta,2016,Luar,1,SMA NEGERI 91,IPS,1,15
Jakarta,2016,Luar,1,SMA NEGERI 91,IPS,2,11
Jakarta,2016,Luar,1,SMA NEGERI 91,IPS,3,4
Jakarta,2016,Luar,1,SMA NEGERI 92,IPA,1,15
Jakarta,2016,Luar,1,SMA NEGERI 92,IPA,2,11
Jakarta,2016,Luar,1,SMA NEGERI 92,IPA,3,9
Jakarta,2016,Luar,1,SMA NEGERI 92,IPS,1,19
Jakarta,2016,Luar,1,SMA NEGERI 92,IPS,2,15
Jakarta,2016,Luar,1,SMA NEGERI 92,IPS,3,14
Jakarta,2016,Luar,1,SMA NEGERI 92,BAHASA,1,15
Jakarta,2016,Luar,1,SMA NEGERI 92,BAHASA,2,8
Jakarta,2016,Luar,1,SMA NEGERI 92,BAHASA,3,6
Jakarta,2016,Luar,1,SMA NEGERI 93,IPA,1,14
Jakarta,2016,Luar,1,SMA NEGERI 93,IPA,2,17
Jakarta,2016,Luar,1,SMA NEGERI 93,IPA,3,17
Jakarta,2016,Luar,1,SMA NEGERI 93,IPS,1,15
Jakarta,2016,Luar,1,SMA NEGERI 93,IPS,2,31
Jakarta,2016,Luar,1,SMA NEGERI 93,IPS,3,27
Jakarta,2016,Luar,1,SMA NEGERI 94,IPA,1,21
Jakarta,2016,Luar,1,SMA NEGERI 94,IPA,2,10
Jakarta,2016,Luar,1,SMA NEGERI 94,IPA,3,8
Jakarta,2016,Luar,1,SMA NEGERI 94,IPS,1,29
Jakarta,2016,Luar,1,SMA NEGERI 94,IPS,2,16
Jakarta,2016,Luar,1,SMA NEGERI 94,IPS,3,13
Jakarta,2016,Luar,1,SMA NEGERI 95,IPA,1,12
Jakarta,2016,Luar,1,SMA NEGERI 95,IPA,2,13
Jakarta,2016,Luar,1,SMA NEGERI 95,IPA,3,21
Jakarta,2016,Luar,1,SMA NEGERI 95,IPS,1,30
Jakarta,2016,Luar,1,SMA NEGERI 95,IPS,2,22
Jakarta,2016,Luar,1,SMA NEGERI 95,IPS,3,16
Jakarta,2016,Luar,1,SMA NEGERI 95,BAHASA,1,11
Jakarta,2016,Luar,1,SMA NEGERI 95,BAHASA,2,13
Jakarta,2016,Luar,1,SMA NEGERI 95,BAHASA,3,7
Jakarta,2016,Luar,1,SMA NEGERI 96,IPA,1,11
Jakarta,2016,Luar,1,SMA NEGERI 96,IPA,2,12
Jakarta,2016,Luar,1,SMA NEGERI 96,IPA,3,16
Jakarta,2016,Luar,1,SMA NEGERI 96,IPS,1,9
Jakarta,2016,Luar,1,SMA NEGERI 96,IPS,2,22
Jakarta,2016,Luar,1,SMA NEGERI 96,IPS,3,24
Jakarta,2016,Luar,1,SMA NEGERI 97,IPA,1,29
Jakarta,2016,Luar,1,SMA NEGERI 97,IPA,2,34
Jakarta,2016,Luar,1,SMA NEGERI 97,IPA,3,45
Jakarta,2016,Luar,1,SMA NEGERI 97,IPS,1,61
Jakarta,2016,Luar,1,SMA NEGERI 97,IPS,2,62
Jakarta,2016,Luar,1,SMA NEGERI 97,IPS,3,63
Jakarta,2016,Luar,1,SMA NEGERI 98,IPA,1,26
Jakarta,2016,Luar,1,SMA NEGERI 98,IPA,2,33
Jakarta,2016,Luar,1,SMA NEGERI 98,IPA,3,17
Jakarta,2016,Luar,1,SMA NEGERI 98,IPS,1,47
Jakarta,2016,Luar,1,SMA NEGERI 98,IPS,2,34
Jakarta,2016,Luar,1,SMA NEGERI 98,IPS,3,24
Jakarta,2016,Luar,1,SMA NEGERI 99,IPA,1,45
Jakarta,2016,Luar,1,SMA NEGERI 99,IPA,2,25
Jakarta,2016,Luar,1,SMA NEGERI 99,IPA,3,13
Jakarta,2016,Luar,1,SMA NEGERI 99,IPS,1,42
Jakarta,2016,Luar,1,SMA NEGERI 99,IPS,2,16
Jakarta,2016,Luar,1,SMA NEGERI 99,IPS,3,14
Jakarta,2016,Luar,1,SMA NEGERI 100,IPA,1,13
Jakarta,2016,Luar,1,SMA NEGERI 100,IPA,2,8
Jakarta,2016,Luar,1,SMA NEGERI 100,IPA,3,4
Jakarta,2016,Luar,1,SMA NEGERI 100,IPS,1,14
Jakarta,2016,Luar,1,SMA NEGERI 100,IPS,2,26
Jakarta,2016,Luar,1,SMA NEGERI 100,IPS,3,18
Jakarta,2016,Luar,1,SMA NEGERI 101,IPA,1,33
Jakarta,2016,Luar,1,SMA NEGERI 101,IPA,2,31
Jakarta,2016,Luar,1,SMA NEGERI 101,IPA,3,49
Jakarta,2016,Luar,1,SMA NEGERI 101,IPS,1,62
Jakarta,2016,Luar,1,SMA NEGERI 101,IPS,2,54
Jakarta,2016,Luar,1,SMA NEGERI 101,IPS,3,68
Jakarta,2016,Luar,1,SMA NEGERI 102,IPA,1,4
Jakarta,2016,Luar,1,SMA NEGERI 102,IPA,2,13
Jakarta,2016,Luar,1,SMA NEGERI 102,IPA,3,11
Jakarta,2016,Luar,1,SMA NEGERI 102,IPS,1,23
Jakarta,2016,Luar,1,SMA NEGERI 102,IPS,2,20
Jakarta,2016,Luar,1,SMA NEGERI 102,IPS,3,14
Jakarta,2016,Luar,1,SMA NEGERI 103,IPA,1,13
Jakarta,2016,Luar,1,SMA NEGERI 103,IPA,2,17
Jakarta,2016,Luar,1,SMA NEGERI 103,IPA,3,9
Jakarta,2016,Luar,1,SMA NEGERI 103,IPS,1,16
Jakarta,2016,Luar,1,SMA NEGERI 103,IPS,2,11
Jakarta,2016,Luar,1,SMA NEGERI 103,IPS,3,10
Jakarta,2016,Luar,1,SMA NEGERI 104,IPA,1,20
Jakarta,2016,Luar,1,SMA NEGERI 104,IPA,2,15
Jakarta,2016,Luar,1,SMA NEGERI 104,IPA,3,16
Jakarta,2016,Luar,1,SMA NEGERI 104,IPS,1,26
Jakarta,2016,Luar,1,SMA NEGERI 104,IPS,2,26
Jakarta,2016,Luar,1,SMA NEGERI 104,IPS,3,26
Jakarta,2016,Luar,1,SMA NEGERI 105,IPA,1,24
Jakarta,2016,Luar,1,SMA NEGERI 105,IPA,2,23
Jakarta,2016,Luar,1,SMA NEGERI 105,IPA,3,34
Jakarta,2016,Luar,1,SMA NEGERI 105,IPS,1,27
Jakarta,2016,Luar,1,SMA NEGERI 105,IPS,2,50
Jakarta,2016,Luar,1,SMA NEGERI 105,IPS,3,29
Jakarta,2016,Luar,1,SMA NEGERI 106,IPA,1,18
Jakarta,2016,Luar,1,SMA NEGERI 106,IPA,2,21
Jakarta,2016,Luar,1,SMA NEGERI 106,IPA,3,34
Jakarta,2016,Luar,1,SMA NEGERI 106,IPS,1,37
Jakarta,2016,Luar,1,SMA NEGERI 106,IPS,2,63
Jakarta,2016,Luar,1,SMA NEGERI 106,IPS,3,36
Jakarta,2016,Luar,1,SMA NEGERI 107,IPA,1,9
Jakarta,2016,Luar,1,SMA NEGERI 107,IPA,2,4
Jakarta,2016,Luar,1,SMA NEGERI 107,IPA,3,13
Jakarta,2016,Luar,1,SMA NEGERI 107,IPS,1,29
Jakarta,2016,Luar,1,SMA NEGERI 107,IPS,2,20
Jakarta,2016,Luar,1,SMA NEGERI 107,IPS,3,25
Jakarta,2016,Luar,1,SMA NEGERI 108,IPA,1,16
Jakarta,2016,Luar,1,SMA NEGERI 108,IPA,2,20
Jakarta,2016,Luar,1,SMA NEGERI 108,IPA,3,32
Jakarta,2016,Luar,1,SMA NEGERI 108,IPS,1,45
Jakarta,2016,Luar,1,SMA NEGERI 108,IPS,2,48
Jakarta,2016,Luar,1,SMA NEGERI 108,IPS,3,73
Jakarta,2016,Luar,1,SMA NEGERI 109,IPA,1,33
Jakarta,2016,Luar,1,SMA NEGERI 109,IPA,2,50
Jakarta,2016,Luar,1,SMA NEGERI 109,IPA,3,29
Jakarta,2016,Luar,1,SMA NEGERI 109,IPS,1,33
Jakarta,2016,Luar,1,SMA NEGERI 109,IPS,2,46
Jakarta,2016,Luar,1,SMA NEGERI 109,IPS,3,33
Jakarta,2016,Luar,1,SMA NEGERI 110,IPA,1,4
Jakarta,2016,Luar,1,SMA NEGERI 110,IPA,2,2
Jakarta,2016,Luar,1,SMA NEGERI 110,IPA,3,6
Jakarta,2016,Luar,1,SMA NEGERI 110,IPS,1,6
Jakarta,2016,Luar,1,SMA NEGERI 110,IPS,2,12
Jakarta,2016,Luar,1,SMA NEGERI 110,IPS,3,15
Jakarta,2016,Luar,1,SMA NEGERI 110,BAHASA,1,2
Jakarta,2016,Luar,1,SMA NEGERI 110,BAHASA,2,4
Jakarta,2016,Luar,1,SMA NEGERI 110,BAHASA,3,7
Jakarta,2016,Luar,1,SMA NEGERI 111,IPA,1,5
Jakarta,2016,Luar,1,SMA NEGERI 111,IPA,2,4
Jakarta,2016,Luar,1,SMA NEGERI 111,IPA,3,0
Jakarta,2016,Luar,1,SMA NEGERI 111,IPS,1,8
Jakarta,2016,Luar,1,SMA NEGERI 111,IPS,2,6
Jakarta,2016,Luar,1,SMA NEGERI 111,IPS,3,7
Jakarta,2016,Luar,1,SMA NEGERI 112,IPA,1,17
Jakarta,2016,Luar,1,SMA NEGERI 112,IPA,2,19
Jakarta,2016,Luar,1,SMA NEGERI 112,IPA,3,18
Jakarta,2016,Luar,1,SMA NEGERI 112,IPS,1,15
Jakarta,2016,Luar,1,SMA NEGERI 112,IPS,2,12
Jakarta,2016,Luar,1,SMA NEGERI 112,IPS,3,20
Jakarta,2016,Luar,1,SMA NEGERI 113,IPA,1,13
Jakarta,2016,Luar,1,SMA NEGERI 113,IPA,2,21
Jakarta,2016,Luar,1,SMA NEGERI 113,IPA,3,26
Jakarta,2016,Luar,1,SMA NEGERI 113,IPS,1,36
Jakarta,2016,Luar,1,SMA NEGERI 113,IPS,2,20
Jakarta,2016,Luar,1,SMA NEGERI 113,IPS,3,26
Jakarta,2016,Luar,1,SMA NEGERI 113,BAHASA,1,19
Jakarta,2016,Luar,1,SMA NEGERI 113,BAHASA,2,6
Jakarta,2016,Luar,1,SMA NEGERI 113,BAHASA,3,12
Jakarta,2016,Luar,1,SMA NEGERI 114,IPA,1,6
Jakarta,2016,Luar,1,SMA NEGERI 114,IPA,2,6
Jakarta,2016,Luar,1,SMA NEGERI 114,IPA,3,10
Jakarta,2016,Luar,1,SMA NEGERI 114,IPS,1,15
Jakarta,2016,Luar,1,SMA NEGERI 114,IPS,2,17
Jakarta,2016,Luar,1,SMA NEGERI 114,IPS,3,8
Jakarta,2016,Luar,1,SMA NEGERI 115,IPA,1,14
Jakarta,2016,Luar,1,SMA NEGERI 115,IPA,2,7
Jakarta,2016,Luar,1,SMA NEGERI 115,IPA,3,8
Jakarta,2016,Luar,1,SMA NEGERI 115,IPS,1,20
Jakarta,2016,Luar,1,SMA NEGERI 115,IPS,2,12
Jakarta,2016,Luar,1,SMA NEGERI 115,IPS,3,17
