Tahun,Domisili,Tahap,Sekolah,Jurusan,Pilihan,Peminat
2017,Dalam,1,SMA NEGERI 78,IPA,2,128
2017,Dalam,1,SMA NEGERI 78,IPA,3,59
2017,Dalam,1,SMA NEGERI 78,IPS,1,205
2017,Dalam,1,SMA NEGERI 78,IPS,2,141
2017,Dalam,1,SMA NEGERI 78,IPS,3,37
2017,Dalam,1,SMA NEGERI 78,BAHASA,1,69
2017,Dalam,1,SMA NEGERI 78,BAHASA,2,30
2017,Dalam,1,SMA NEGERI 78,BAHASA,3,36
2017,Dalam,1,SMA NEGERI 79,IPA,1,39
2017,Dalam,1,SMA NEGERI 79,IPA,2,70
2017,Dalam,1,SMA NEGERI 79,IPA,3,133
2017,Dalam,1,SMA NEGERI 79,IPS,1,96
2017,Dalam,1,SMA NEGERI 79,IPS,2,199
2017,Dalam,1,SMA NEGERI 79,IPS,3,260
2017,Dalam,1,SMA NEGERI 80,IPA,1,173
2017,Dalam,1,SMA NEGERI 80,IPA,2,173
2017,Dalam,1,SMA NEGERI 80,IPA,3,96
2017,Dalam,1,SMA NEGERI 80,IPS,1,189
2017,Dalam,1,SMA NEGERI 80,IPS,2,116
2017,Dalam,1,SMA NEGERI 80,IPS,3,114
2017,Dalam,1,SMA NEGERI 81,IPA,1,493
2017,Dalam,1,SMA NEGERI 81,IPA,2,239
2017,Dalam,1,SMA NEGERI 81,IPA,3,89
2017,Dalam,1,SMA NEGERI 81,IPS,1,142
2017,Dalam,1,SMA NEGERI 81,IPS,2,54
2017,Dalam,1,SMA NEGERI 81,IPS,3,35
2017,Dalam,1,SMA NEGERI 82,IPA,1,68
2017,Dalam,1,SMA NEGERI 82,IPA,2,78
2017,Dalam,1,SMA NEGERI 82,IPA,3,83
2017,Dalam,1,SMA NEGERI 82,IPS,1,133
2017,Dalam,1,SMA NEGERI 82,IPS,2,137
2017,Dalam,1,SMA NEGERI 82,IPS,3,116
2017,Dalam,1,SMA NEGERI 83,IPA,1,61
2017,Dalam,1,SMA NEGERI 83,IPA,2,63
2017,Dalam,1,SMA NEGERI 83,IPA,3,86
2017,Dalam,1,SMA NEGERI 83,IPS,1,139
2017,Dalam,1,SMA NEGERI 83,IPS,2,194
2017,Dalam,1,SMA NEGERI 83,IPS,3,216
2017,Dalam,1,SMA NEGERI 84,IPA,1,168
2017,Dalam,1,SMA NEGERI 84,IPA,2,184
2017,Dalam,1,SMA NEGERI 84,IPA,3,118
2017,Dalam,1,SMA NEGERI 84,IPS,1,226
2017,Dalam,1,SMA NEGERI 84,IPS,2,208
2017,Dalam,1,SMA NEGERI 84,IPS,3,148
2017,Dalam,1,SMA NEGERI 84,BAHASA,1,94
2017,Dalam,1,SMA NEGERI 84,BAHASA,2,67
2017,Dalam,1,SMA NEGERI 84,BAHASA,3,64
2017,Dalam,1,SMA NEGERI 85,IPA,1,103
2017,Dalam,1,SMA NEGERI 85,IPA,2,124
2017,Dalam,1,SMA NEGERI 85,IPA,3,117
2017,Dalam,1,SMA NEGERI 85,IPS,1,152
2017,Dalam,1,SMA NEGERI 85,IPS,2,223
2017,Dalam,1,SMA NEGERI 85,IPS,3,148
2017,Dalam,1,SMA NEGERI 86,IPA,1,61
2017,Dalam,1,SMA NEGERI 86,IPA,2,95
2017,Dalam,1,SMA NEGERI 86,IPA,3,108
2017,Dalam,1,SMA NEGERI 86,IPS,1,151
2017,Dalam,1,SMA NEGERI 86,IPS,2,236
2017,Dalam,1,SMA NEGERI 86,IPS,3,161
2017,Dalam,1,SMA NEGERI 87,IPA,1,68
2017,Dalam,1,SMA NEGERI 87,IPA,2,72
2017,Dalam,1,SMA NEGERI 87,IPA,3,55
2017,Dalam,1,SMA NEGERI 87,IPS,1,141
2017,Dalam,1,SMA NEGERI 87,IPS,2,92
2017,Dalam,1,SMA NEGERI 87,IPS,3,87
2017,Dalam,1,SMA NEGERI 88,IPA,1,45
2017,Dalam,1,SMA NEGERI 88,IPA,2,82
2017,Dalam,1,SMA NEGERI 88,IPA,3,127
2017,Dalam,1,SMA NEGERI 88,IPS,1,191
2017,Dalam,1,SMA NEGERI 88,IPS,2,243
2017,Dalam,1,SMA NEGERI 88,IPS,3,307
2017,Dalam,1,SMA NEGERI 89,IPA,1,190
2017,Dalam,1,SMA NEGERI 89,IPA,2,65
2017,Dalam,1,SMA NEGERI 89,IPA,3,47
2017,Dalam,1,SMA NEGERI 89,IPS,1,173
2017,Dalam,1,SMA NEGERI 89,IPS,2,111
2017,Dalam,1,SMA NEGERI 89,IPS,3,85
2017,Dalam,1,SMA NEGERI 90,IPA,1,259
2017,Dalam,1,SMA NEGERI 90,IPA,2,178
2017,Dalam,1,SMA NEGERI 90,IPA,3,95
2017,Dalam,1,SMA NEGERI 90,IPS,1,234
2017,Dalam,1,SMA NEGERI 90,IPS,2,137
2017,Dalam,1,SMA NEGERI 90,IPS,3,86
2017,Dalam,1,SMA NEGERI 91,IPA,1,135
2017,Dalam,1,SMA NEGERI 91,IPA,2,109
2017,Dalam,1,SMA NEGERI 91,IPA,3,123
2017,Dalam,1,SMA NEGERI 91,IPS,1,207
2017,Dalam,1,SMA NEGERI 91,IPS,2,113
2017,Dalam,1,SMA NEGERI 91,IPS,3,100
2017,Dalam,1,SMA NEGERI 92,IPA,1,69
2017,Dalam,1,SMA NEGERI 92,IPA,2,128
2017,Dalam,1,SMA NEGERI 92,IPA,3,157
2017,Dalam,1,SMA NEGERI 92,IPS,1,196
2017,Dalam,1,SMA NEGERI 92,IPS,2,289
2017,Dalam,1,SMA NEGERI 92,IPS,3,214
2017,Dalam,1,SMA NEGERI 92,BAHASA,1,73
2017,Dalam,1,SMA NEGERI 92,BAHASA,2,108
2017,Dalam,1,SMA NEGERI 92,BAHASA,3,93
2017,Dalam,1,SMA NEGERI 93,IPA,1,83
2017,Dalam,1,SMA NEGERI 93,IPA,2,131
2017,Dalam,1,SMA NEGERI 93,IPA,3,122
2017,Dalam,1,SMA NEGERI 93,IPS,1,183
2017,Dalam,1,SMA NEGERI 93,IPS,2,270
2017,Dalam,1,SMA NEGERI 93,IPS,3,202
2017,Dalam,1,SMA NEGERI 94,IPA,1,100
2017,Dalam,1,SMA NEGERI 94,IPA,2,66
2017,Dalam,1,SMA NEGERI 94,IPA,3,76
2017,Dalam,1,SMA NEGERI 94,IPS,1,268
2017,Dalam,1,SMA NEGERI 94,IPS,2,154
2017,Dalam,1,SMA NEGERI 94,IPS,3,141
2017,Dalam,1,SMA NEGERI 95,IPA,1,139
2017,Dalam,1,SMA NEGERI 95,IPA,2,158
2017,Dalam,1,SMA NEGERI 95,IPA,3,139
2017,Dalam,1,SMA NEGERI 95,IPS,1,291
2017,Dalam,1,SMA NEGERI 95,IPS,2,408
2017,Dalam,1,SMA NEGERI 95,IPS,3,194
2017,Dalam,1,SMA NEGERI 95,BAHASA,1,114
2017,Dalam,1,SMA NEGERI 95,BAHASA,2,173
2017,Dalam,1,SMA NEGERI 95,BAHASA,3,102
2017,Dalam,1,SMA NEGERI 96,IPA,1,74
2017,Dalam,1,SMA NEGERI 96,IPA,2,92
2017,Dalam,1,SMA NEGERI 96,IPA,3,98
2017,Dalam,1,SMA NEGERI 96,IPS,1,205
2017,Dalam,1,SMA NEGERI 96,IPS,2,181
2017,Dalam,1,SMA NEGERI 96,IPS,3,291
2017,Dalam,1,SMA NEGERI 97,IPA,1,60
2017,Dalam,1,SMA NEGERI 97,IPA,2,127
2017,Dalam,1,SMA NEGERI 97,IPA,3,144
2017,Dalam,1,SMA NEGERI 97,IPS,1,168
2017,Dalam,1,SMA NEGERI 97,IPS,2,175
2017,Dalam,1,SMA NEGERI 97,IPS,3,267
2017,Dalam,1,SMA NEGERI 98,IPA,1,221
2017,Dalam,1,SMA NEGERI 98,IPA,2,166
2017,Dalam,1,SMA NEGERI 98,IPA,3,99
2017,Dalam,1,SMA NEGERI 98,IPS,1,308
2017,Dalam,1,SMA NEGERI 98,IPS,2,190
2017,Dalam,1,SMA NEGERI 98,IPS,3,107
2017,Dalam,1,SMA NEGERI 99,IPA,1,320
2017,Dalam,1,SMA NEGERI 99,IPA,2,164
2017,Dalam,1,SMA NEGERI 99,IPA,3,129
2017,Dalam,1,SMA NEGERI 99,IPS,1,263
2017,Dalam,1,SMA NEGERI 99,IPS,2,89
2017,Dalam,1,SMA NEGERI 99,IPS,3,97
2017,Dalam,1,SMA NEGERI 100,IPA,1,89
2017,Dalam,1,SMA NEGERI 100,IPA,2,65
2017,Dalam,1,SMA NEGERI 100,IPA,3,176
2017,Dalam,1,SMA NEGERI 100,IPS,1,183
2017,Dalam,1,SMA NEGERI 100,IPS,2,230
2017,Dalam,1,SMA NEGERI 100,IPS,3,354
2017,Dalam,1,SMA NEGERI 101,IPA,1,68
2017,Dalam,1,SMA NEGERI 101,IPA,2,72
2017,Dalam,1,SMA NEGERI 101,IPA,3,131
2017,Dalam,1,SMA NEGERI 101,IPS,1,222
2017,Dalam,1,SMA NEGERI 101,IPS,2,172
2017,Dalam,1,SMA NEGERI 101,IPS,3,264
2017,Dalam,1,SMA NEGERI 102,IPA,1,87
2017,Dalam,1,SMA NEGERI 102,IPA,2,116
2017,Dalam,1,SMA NEGERI 102,IPA,3,90
2017,Dalam,1,SMA NEGERI 102,IPS,1,151
2017,Dalam,1,SMA NEGERI 102,IPS,2,282
2017,Dalam,1,SMA NEGERI 102,IPS,3,206
2017,Dalam,1,SMA NEGERI 103,IPA,1,234
2017,Dalam,1,SMA NEGERI 103,IPA,2,186
2017,Dalam,1,SMA NEGERI 103,IPA,3,132
2017,Dalam,1,SMA NEGERI 103,IPS,1,275
2017,Dalam,1,SMA NEGERI 103,IPS,2,200
2017,Dalam,1,SMA NEGERI 103,IPS,3,171
2017,Dalam,1,SMA NEGERI 104,IPA,1,115
2017,Dalam,1,SMA NEGERI 104,IPA,2,109
2017,Dalam,1,SMA NEGERI 104,IPA,3,117
2017,Dalam,1,SMA NEGERI 104,IPS,1,183
2017,Dalam,1,SMA NEGERI 104,IPS,2,196
2017,Dalam,1,SMA NEGERI 104,IPS,3,210
2017,Dalam,1,SMA NEGERI 105,IPA,1,116
2017,Dalam,1,SMA NEGERI 105,IPA,2,200
2017,Dalam,1,SMA NEGERI 105,IPA,3,159
2017,Dalam,1,SMA NEGERI 105,IPS,1,225
2017,Dalam,1,SMA NEGERI 105,IPS,2,325
2017,Dalam,1,SMA NEGERI 105,IPS,3,190
2017,Dalam,1,SMA NEGERI 106,IPA,1,51
2017,Dalam,1,SMA NEGERI 106,IPA,2,125
2017,Dalam,1,SMA NEGERI 106,IPA,3,112
2017,Dalam,1,SMA NEGERI 106,IPS,1,176
2017,Dalam,1,SMA NEGERI 106,IPS,2,283
2017,Dalam,1,SMA NEGERI 106,IPS,3,196
2017,Dalam,1,SMA NEGERI 107,IPA,1,69
2017,Dalam,1,SMA NEGERI 107,IPA,2,88
2017,Dalam,1,SMA NEGERI 107,IPA,3,107
2017,Dalam,1,SMA NEGERI 107,IPS,1,193
2017,Dalam,1,SMA NEGERI 107,IPS,2,179
2017,Dalam,1,SMA NEGERI 107,IPS,3,233
2017,Dalam,1,SMA NEGERI 108,IPA,1,34
2017,Dalam,1,SMA NEGERI 108,IPA,2,52
2017,Dalam,1,SMA NEGERI 108,IPA,3,102
2017,Dalam,1,SMA NEGERI 108,IPS,1,120
2017,Dalam,1,SMA NEGERI 108,IPS,2,162
2017,Dalam,1,SMA NEGERI 108,IPS,3,288
2017,Dalam,1,SMA NEGERI 109,IPA,1,80
2017,Dalam,1,SMA NEGERI 109,IPA,2,117
2017,Dalam,1,SMA NEGERI 109,IPA,3,128
2017,Dalam,1,SMA NEGERI 109,IPS,1,156
2017,Dalam,1,SMA NEGERI 109,IPS,2,198
2017,Dalam,1,SMA NEGERI 109,IPS,3,134
2017,Dalam,1,SMA NEGERI 110,IPA,1,108
2017,Dalam,1,SMA NEGERI 110,IPA,2,62
2017,Dalam,1,SMA NEGERI 110,IPA,3,100
2017,Dalam,1,SMA NEGERI 110,IPS,1,247
2017,Dalam,1,SMA NEGERI 110,IPS,2,186
2017,Dalam,1,SMA NEGERI 110,IPS,3,161
2017,Dalam,1,SMA NEGERI 110,BAHASA,1,118
2017,Dalam,1,SMA NEGERI 110,BAHASA,2,70
2017,Dalam,1,SMA NEGERI 110,BAHASA,3,73
2017,Dalam,1,SMA NEGERI 111,IPA,1,96
2017,Dalam,1,SMA NEGERI 111,IPA,2,42
2017,Dalam,1,SMA NEGERI 111,IPA,3,30
2017,Dalam,1,SMA NEGERI 111,IPS,1,100
2017,Dalam,1,SMA NEGERI 111,IPS,2,64
2017,Dalam,1,SMA NEGERI 111,IPS,3,46
2017,Dalam,1,SMA NEGERI 112,IPA,1,165
2017,Dalam,1,SMA NEGERI 112,IPA,2,184
2017,Dalam,1,SMA NEGERI 112,IPA,3,145
2017,Dalam,1,SMA NEGERI 112,IPS,1,213
2017,Dalam,1,SMA NEGERI 112,IPS,2,156
2017,Dalam,1,SMA NEGERI 112,IPS,3,128
2017,Dalam,1,SMA NEGERI 113,IPA,1,144
2017,Dalam,1,SMA NEGERI 113,IPA,2,127
2017,Dalam,1,SMA NEGERI 113,IPA,3,136
2017,Dalam,1,SMA NEGERI 113,IPS,1,187
2017,Dalam,1,SMA NEGERI 113,IPS,2,191
2017,Dalam,1,SMA NEGERI 113,IPS,3,176
2017,Dalam,1,SMA NEGERI 113,BAHASA,1,89
2017,Dalam,1,SMA NEGERI 113,BAHASA,2,66
2017,Dalam,1,SMA NEGERI 113,BAHASA,3,76
2017,Dalam,1,SMA NEGERI 114,IPA,1,47
2017,Dalam,1,SMA NEGERI 114,IPA,2,79
2017,Dalam,1,SMA NEGERI 114,IPA,3,115
2017,Dalam,1,SMA NEGERI 114,IPS,1,146
2017,Dalam,1,SMA NEGERI 114,IPS,2,197
2017,Dalam,1,SMA NEGERI 114,IPS,3,260
2017,Dalam,1,SMA NEGERI 115,IPA,1,69
2017,Dalam,1,SMA NEGERI 115,IPA,2,50
2017,Dalam,1,SMA NEGERI 115,IPA,3,80
2017,Dalam,1,SMA NEGERI 115,IPS,1,170
2017,Dalam,1,SMA NEGERI 115,IPS,2,121
2017,Dalam,1,SMA NEGERI 115,IPS,3,233
