Tahun,Domisili,Tahap,Sekolah,Jurusan,Pilihan,Peminat
2017,Dalam,2,SMA NEGERI 78,IPA,2,12
2017,Dalam,2,SMA NEGERI 78,IPA,3,6
2017,Dalam,2,SMA NEGERI 78,IPS,1,89
2017,Dalam,2,SMA NEGERI 78,IPS,2,96
2017,Dalam,2,SMA NEGERI 78,IPS,3,14
2017,Dalam,2,SMA NEGERI 78,BAHASA,1,37
2017,Dalam,2,SMA NEGERI 78,BAHASA,2,18
2017,Dalam,2,SMA NEGERI 78,BAHASA,3,21
2017,Dalam,2,SMA NEGERI 79,IPA,1,66
2017,Dalam,2,SMA NEGERI 79,IPA,2,82
2017,Dalam,2,SMA NEGERI 79,IPA,3,145
2017,Dalam,2,SMA NEGERI 79,IPS,1,116
2017,Dalam,2,SMA NEGERI 79,IPS,2,172
2017,Dalam,2,SMA NEGERI 79,IPS,3,229
2017,Dalam,2,SMA NEGERI 80,IPA,1,116
2017,Dalam,2,SMA NEGERI 80,IPA,2,110
2017,Dalam,2,SMA NEGERI 80,IPA,3,62
2017,Dalam,2,SMA NEGERI 80,IPS,1,108
2017,Dalam,2,SMA NEGERI 80,IPS,2,85
2017,Dalam,2,SMA NEGERI 80,IPS,3,71
2017,Dalam,2,SMA NEGERI 81,IPA,1,187
2017,Dalam,2,SMA NEGERI 81,IPA,2,20
2017,Dalam,2,SMA NEGERI 81,IPA,3,5
2017,Dalam,2,SMA NEGERI 81,IPS,1,65
2017,Dalam,2,SMA NEGERI 81,IPS,2,24
2017,Dalam,2,SMA NEGERI 81,IPS,3,14
2017,Dalam,2,SMA NEGERI 82,IPA,1,85
2017,Dalam,2,SMA NEGERI 82,IPA,2,111
2017,Dalam,2,SMA NEGERI 82,IPA,3,102
2017,Dalam,2,SMA NEGERI 82,IPS,1,69
2017,Dalam,2,SMA NEGERI 82,IPS,2,94
2017,Dalam,2,SMA NEGERI 82,IPS,3,143
2017,Dalam,2,SMA NEGERI 83,IPA,1,142
2017,Dalam,2,SMA NEGERI 83,IPA,2,143
2017,Dalam,2,SMA NEGERI 83,IPA,3,125
2017,Dalam,2,SMA NEGERI 83,IPS,1,144
2017,Dalam,2,SMA NEGERI 83,IPS,2,207
2017,Dalam,2,SMA NEGERI 83,IPS,3,226
2017,Dalam,2,SMA NEGERI 84,IPA,1,85
2017,Dalam,2,SMA NEGERI 84,IPA,2,149
2017,Dalam,2,SMA NEGERI 84,IPA,3,42
2017,Dalam,2,SMA NEGERI 84,IPS,1,116
2017,Dalam,2,SMA NEGERI 84,IPS,2,110
2017,Dalam,2,SMA NEGERI 84,IPS,3,83
2017,Dalam,2,SMA NEGERI 84,BAHASA,1,52
2017,Dalam,2,SMA NEGERI 84,BAHASA,2,51
2017,Dalam,2,SMA NEGERI 84,BAHASA,3,34
2017,Dalam,2,SMA NEGERI 85,IPA,1,144
2017,Dalam,2,SMA NEGERI 85,IPA,2,140
2017,Dalam,2,SMA NEGERI 85,IPA,3,110
2017,Dalam,2,SMA NEGERI 85,IPS,1,121
2017,Dalam,2,SMA NEGERI 85,IPS,2,162
2017,Dalam,2,SMA NEGERI 85,IPS,3,105
2017,Dalam,2,SMA NEGERI 86,IPA,1,113
2017,Dalam,2,SMA NEGERI 86,IPA,2,174
2017,Dalam,2,SMA NEGERI 86,IPA,3,128
2017,Dalam,2,SMA NEGERI 86,IPS,1,113
2017,Dalam,2,SMA NEGERI 86,IPS,2,177
2017,Dalam,2,SMA NEGERI 86,IPS,3,119
2017,Dalam,2,SMA NEGERI 87,IPA,1,87
2017,Dalam,2,SMA NEGERI 87,IPA,2,91
2017,Dalam,2,SMA NEGERI 87,IPA,3,93
2017,Dalam,2,SMA NEGERI 87,IPS,1,110
2017,Dalam,2,SMA NEGERI 87,IPS,2,77
2017,Dalam,2,SMA NEGERI 87,IPS,3,67
2017,Dalam,2,SMA NEGERI 88,IPA,1,59
2017,Dalam,2,SMA NEGERI 88,IPA,2,94
2017,Dalam,2,SMA NEGERI 88,IPA,3,124
2017,Dalam,2,SMA NEGERI 88,IPS,1,162
2017,Dalam,2,SMA NEGERI 88,IPS,2,175
2017,Dalam,2,SMA NEGERI 88,IPS,3,237
2017,Dalam,2,SMA NEGERI 89,IPA,1,87
2017,Dalam,2,SMA NEGERI 89,IPA,2,36
2017,Dalam,2,SMA NEGERI 89,IPA,3,26
2017,Dalam,2,SMA NEGERI 89,IPS,1,131
2017,Dalam,2,SMA NEGERI 89,IPS,2,83
2017,Dalam,2,SMA NEGERI 89,IPS,3,82
2017,Dalam,2,SMA NEGERI 90,IPA,1,125
2017,Dalam,2,SMA NEGERI 90,IPA,2,130
2017,Dalam,2,SMA NEGERI 90,IPA,3,30
2017,Dalam,2,SMA NEGERI 90,IPS,1,127
2017,Dalam,2,SMA NEGERI 90,IPS,2,95
2017,Dalam,2,SMA NEGERI 90,IPS,3,45
2017,Dalam,2,SMA NEGERI 91,IPA,1,88
2017,Dalam,2,SMA NEGERI 91,IPA,2,68
2017,Dalam,2,SMA NEGERI 91,IPA,3,75
2017,Dalam,2,SMA NEGERI 91,IPS,1,84
2017,Dalam,2,SMA NEGERI 91,IPS,2,70
2017,Dalam,2,SMA NEGERI 91,IPS,3,58
2017,Dalam,2,SMA NEGERI 92,IPA,1,133
2017,Dalam,2,SMA NEGERI 92,IPA,2,103
2017,Dalam,2,SMA NEGERI 92,IPA,3,62
2017,Dalam,2,SMA NEGERI 92,IPS,1,89
2017,Dalam,2,SMA NEGERI 92,IPS,2,136
2017,Dalam,2,SMA NEGERI 92,IPS,3,110
2017,Dalam,2,SMA NEGERI 92,BAHASA,1,79
2017,Dalam,2,SMA NEGERI 92,BAHASA,2,62
2017,Dalam,2,SMA NEGERI 92,BAHASA,3,72
2017,Dalam,2,SMA NEGERI 93,IPA,1,123
2017,Dalam,2,SMA NEGERI 93,IPA,2,157
2017,Dalam,2,SMA NEGERI 93,IPA,3,121
2017,Dalam,2,SMA NEGERI 93,IPS,1,140
2017,Dalam,2,SMA NEGERI 93,IPS,2,183
2017,Dalam,2,SMA NEGERI 93,IPS,3,137
2017,Dalam,2,SMA NEGERI 94,IPA,1,102
2017,Dalam,2,SMA NEGERI 94,IPA,2,64
2017,Dalam,2,SMA NEGERI 94,IPA,3,55
2017,Dalam,2,SMA NEGERI 94,IPS,1,191
2017,Dalam,2,SMA NEGERI 94,IPS,2,116
2017,Dalam,2,SMA NEGERI 94,IPS,3,83
2017,Dalam,2,SMA NEGERI 95,IPA,1,105
2017,Dalam,2,SMA NEGERI 95,IPA,2,110
2017,Dalam,2,SMA NEGERI 95,IPA,3,109
2017,Dalam,2,SMA NEGERI 95,IPS,1,203
2017,Dalam,2,SMA NEGERI 95,IPS,2,255
2017,Dalam,2,SMA NEGERI 95,IPS,3,139
2017,Dalam,2,SMA NEGERI 95,BAHASA,1,111
2017,Dalam,2,SMA NEGERI 95,BAHASA,2,119
2017,Dalam,2,SMA NEGERI 95,BAHASA,3,89
2017,Dalam,2,SMA NEGERI 96,IPA,1,111
2017,Dalam,2,SMA NEGERI 96,IPA,2,89
2017,Dalam,2,SMA NEGERI 96,IPA,3,87
2017,Dalam,2,SMA NEGERI 96,IPS,1,175
2017,Dalam,2,SMA NEGERI 96,IPS,2,177
2017,Dalam,2,SMA NEGERI 96,IPS,3,257
2017,Dalam,2,SMA NEGERI 97,IPA,1,62
2017,Dalam,2,SMA NEGERI 97,IPA,2,108
2017,Dalam,2,SMA NEGERI 97,IPA,3,106
2017,Dalam,2,SMA NEGERI 97,IPS,1,155
2017,Dalam,2,SMA NEGERI 97,IPS,2,183
2017,Dalam,2,SMA NEGERI 97,IPS,3,196
2017,Dalam,2,SMA NEGERI 98,IPA,1,156
2017,Dalam,2,SMA NEGERI 98,IPA,2,103
2017,Dalam,2,SMA NEGERI 98,IPA,3,64
2017,Dalam,2,SMA NEGERI 98,IPS,1,157
2017,Dalam,2,SMA NEGERI 98,IPS,2,97
2017,Dalam,2,SMA NEGERI 98,IPS,3,62
2017,Dalam,2,SMA NEGERI 99,IPA,1,153
2017,Dalam,2,SMA NEGERI 99,IPA,2,131
2017,Dalam,2,SMA NEGERI 99,IPA,3,37
2017,Dalam,2,SMA NEGERI 99,IPS,1,129
2017,Dalam,2,SMA NEGERI 99,IPS,2,80
2017,Dalam,2,SMA NEGERI 99,IPS,3,35
2017,Dalam,2,SMA NEGERI 100,IPA,1,173
2017,Dalam,2,SMA NEGERI 100,IPA,2,155
2017,Dalam,2,SMA NEGERI 100,IPA,3,221
2017,Dalam,2,SMA NEGERI 100,IPS,1,201
2017,Dalam,2,SMA NEGERI 100,IPS,2,255
2017,Dalam,2,SMA NEGERI 100,IPS,3,340
2017,Dalam,2,SMA NEGERI 101,IPA,1,143
2017,Dalam,2,SMA NEGERI 101,IPA,2,114
2017,Dalam,2,SMA NEGERI 101,IPA,3,157
2017,Dalam,2,SMA NEGERI 101,IPS,1,150
2017,Dalam,2,SMA NEGERI 101,IPS,2,138
2017,Dalam,2,SMA NEGERI 101,IPS,3,148
2017,Dalam,2,SMA NEGERI 102,IPA,1,97
2017,Dalam,2,SMA NEGERI 102,IPA,2,118
2017,Dalam,2,SMA NEGERI 102,IPA,3,78
2017,Dalam,2,SMA NEGERI 102,IPS,1,150
2017,Dalam,2,SMA NEGERI 102,IPS,2,209
2017,Dalam,2,SMA NEGERI 102,IPS,3,190
2017,Dalam,2,SMA NEGERI 103,IPA,1,132
2017,Dalam,2,SMA NEGERI 103,IPA,2,67
2017,Dalam,2,SMA NEGERI 103,IPA,3,42
2017,Dalam,2,SMA NEGERI 103,IPS,1,133
2017,Dalam,2,SMA NEGERI 103,IPS,2,116
2017,Dalam,2,SMA NEGERI 103,IPS,3,107
2017,Dalam,2,SMA NEGERI 104,IPA,1,182
2017,Dalam,2,SMA NEGERI 104,IPA,2,127
2017,Dalam,2,SMA NEGERI 104,IPA,3,118
2017,Dalam,2,SMA NEGERI 104,IPS,1,178
2017,Dalam,2,SMA NEGERI 104,IPS,2,193
2017,Dalam,2,SMA NEGERI 104,IPS,3,190
2017,Dalam,2,SMA NEGERI 105,IPA,1,81
2017,Dalam,2,SMA NEGERI 105,IPA,2,120
2017,Dalam,2,SMA NEGERI 105,IPA,3,136
2017,Dalam,2,SMA NEGERI 105,IPS,1,137
2017,Dalam,2,SMA NEGERI 105,IPS,2,167
2017,Dalam,2,SMA NEGERI 105,IPS,3,126
2017,Dalam,2,SMA NEGERI 106,IPA,1,68
2017,Dalam,2,SMA NEGERI 106,IPA,2,112
2017,Dalam,2,SMA NEGERI 106,IPA,3,73
2017,Dalam,2,SMA NEGERI 106,IPS,1,123
2017,Dalam,2,SMA NEGERI 106,IPS,2,222
2017,Dalam,2,SMA NEGERI 106,IPS,3,156
2017,Dalam,2,SMA NEGERI 107,IPA,1,152
2017,Dalam,2,SMA NEGERI 107,IPA,2,120
2017,Dalam,2,SMA NEGERI 107,IPA,3,127
2017,Dalam,2,SMA NEGERI 107,IPS,1,182
2017,Dalam,2,SMA NEGERI 107,IPS,2,216
2017,Dalam,2,SMA NEGERI 107,IPS,3,227
2017,Dalam,2,SMA NEGERI 108,IPA,1,121
2017,Dalam,2,SMA NEGERI 108,IPA,2,125
2017,Dalam,2,SMA NEGERI 108,IPA,3,225
2017,Dalam,2,SMA NEGERI 108,IPS,1,87
2017,Dalam,2,SMA NEGERI 108,IPS,2,128
2017,Dalam,2,SMA NEGERI 108,IPS,3,257
2017,Dalam,2,SMA NEGERI 109,IPA,1,66
2017,Dalam,2,SMA NEGERI 109,IPA,2,92
2017,Dalam,2,SMA NEGERI 109,IPA,3,106
2017,Dalam,2,SMA NEGERI 109,IPS,1,117
2017,Dalam,2,SMA NEGERI 109,IPS,2,136
2017,Dalam,2,SMA NEGERI 109,IPS,3,115
2017,Dalam,2,SMA NEGERI 110,IPA,1,80
2017,Dalam,2,SMA NEGERI 110,IPA,2,69
2017,Dalam,2,SMA NEGERI 110,IPA,3,70
2017,Dalam,2,SMA NEGERI 110,IPS,1,153
2017,Dalam,2,SMA NEGERI 110,IPS,2,113
2017,Dalam,2,SMA NEGERI 110,IPS,3,81
2017,Dalam,2,SMA NEGERI 110,BAHASA,1,96
2017,Dalam,2,SMA NEGERI 110,BAHASA,2,56
2017,Dalam,2,SMA NEGERI 110,BAHASA,3,49
2017,Dalam,2,SMA NEGERI 111,IPA,1,63
2017,Dalam,2,SMA NEGERI 111,IPA,2,26
2017,Dalam,2,SMA NEGERI 111,IPA,3,16
2017,Dalam,2,SMA NEGERI 111,IPS,1,80
2017,Dalam,2,SMA NEGERI 111,IPS,2,73
2017,Dalam,2,SMA NEGERI 111,IPS,3,58
2017,Dalam,2,SMA NEGERI 112,IPA,1,176
2017,Dalam,2,SMA NEGERI 112,IPA,2,121
2017,Dalam,2,SMA NEGERI 112,IPA,3,101
2017,Dalam,2,SMA NEGERI 112,IPS,1,141
2017,Dalam,2,SMA NEGERI 112,IPS,2,110
2017,Dalam,2,SMA NEGERI 112,IPS,3,109
2017,Dalam,2,SMA NEGERI 113,IPA,1,93
2017,Dalam,2,SMA NEGERI 113,IPA,2,76
2017,Dalam,2,SMA NEGERI 113,IPA,3,113
2017,Dalam,2,SMA NEGERI 113,IPS,1,116
2017,Dalam,2,SMA NEGERI 113,IPS,2,162
2017,Dalam,2,SMA NEGERI 113,IPS,3,114
2017,Dalam,2,SMA NEGERI 113,BAHASA,1,58
2017,Dalam,2,SMA NEGERI 113,BAHASA,2,57
2017,Dalam,2,SMA NEGERI 113,BAHASA,3,90
2017,Dalam,2,SMA NEGERI 114,IPA,1,115
2017,Dalam,2,SMA NEGERI 114,IPA,2,107
2017,Dalam,2,SMA NEGERI 114,IPA,3,99
2017,Dalam,2,SMA NEGERI 114,IPS,1,161
2017,Dalam,2,SMA NEGERI 114,IPS,2,207
2017,Dalam,2,SMA NEGERI 114,IPS,3,249
2017,Dalam,2,SMA NEGERI 115,IPA,1,173
2017,Dalam,2,SMA NEGERI 115,IPA,2,122
2017,Dalam,2,SMA NEGERI 115,IPA,3,167
2017,Dalam,2,SMA NEGERI 115,IPS,1,136
2017,Dalam,2,SMA NEGERI 115,IPS,2,186
2017,Dalam,2,SMA NEGERI 115,IPS,3,227
